City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,ozinki,51.1786,49.6769,-15.12,95,99,1.98,RU,1675646363
365,puerto escondido,15.85,-97.0667,26.46,65,40,2.57,MX,1675646363
366,santa cruz cabralia,-16.2781,-39.0247,25.13,94,0,2.57,BR,1675646267
367,mount pleasant,32.7941,-79.8626,13.37,98,100,0.89,US,1675646145
368,narsaq,60.9167,-46.05,-9.88,74,74,5.77,GL,1675646201
369,san juan del sur,11.2529,-85.8705,26.55,59,20,11.19,NI,1675646366
370,nagato,34.3833,131.2,8.28,58,100,1.99,JP,1675646367
371,komsomolskiy,40.4272,71.7189,3.4,93,100,1.03,UZ,1675646201
372,mareeba,-17.0,145.4333,29.69,82,100,2.41,AU,1675646368
373,moree,-29.4667,149.85,30.59,39,100,4.08,AU,1675646369
374,smithers,54.7804,-127.1743,-0.89,93,100,1.64,CA,1675646128
375,kabwe,-14.4469,28.4464,16.42,98,97,1.95,ZM,1675646370
376,gerede,40.8008,32.1969,-5.07,97,100,2.79,TR,1675646371
377,batagay,67.6333,134.6333,-42.68,99,99,1.06,RU,1675646371
378,dobryanka,58.4619,56.4165,-17.12,100,100,1.5,RU,1675646372
379,tumaco,1.7986,-78.8156,24.8,90,100,2.94,CO,1675646372
380,yerbogachen,61.2767,108.0108,-35.2,100,100,1.21,RU,1675646372
381,lalibela,12.0333,39.0333,12.89,21,10,1.29,ET,1675646185
382,airai,-8.9266,125.4092,20.41,73,89,1.55,TL,1675646299
383,aquiraz,-3.9014,-38.3911,27.88,84,70,3.7,BR,1675646212
384,port hardy,50.6996,-127.4199,6.6,82,100,2.84,CA,1675646132
385,fujin,47.26,132.0322,-18.46,91,5,3.18,CN,1675646373
386,matagami,49.7502,-77.6328,-18.94,78,40,3.09,CA,1675646373
387,talas,38.6908,35.5538,-1.63,93,100,7.72,TR,1675646374
388,salaga,8.5508,-0.5188,29.59,37,100,1.4,GH,1675646374
389,wenling,28.3669,121.36,12.81,89,100,2.32,CN,1675646374
390,damara,4.9608,18.7035,24.38,21,6,1.31,CF,1675646374
391,mount isa,-20.7333,139.5,28.87,70,100,4.12,AU,1675646210
392,yulara,-25.2406,130.9889,28.69,13,0,5.65,AU,1675646269
393,sibu,2.3,111.8167,25.17,88,40,1.03,MY,1675646375
394,zhigansk,66.7697,123.3711,-41.85,97,100,0.5,RU,1675646312
395,qasigiannguit,68.8193,-51.1922,-16.86,98,100,5.01,GL,1675646375
396,puerto baquerizo moreno,-0.9,-89.6,26.11,77,34,3.44,EC,1675646365
397,zarinsk,53.7074,84.9493,-22.11,99,100,1.52,RU,1675646376
398,jennings,38.7192,-90.2604,11.01,52,20,3.09,US,1675646376
399,tahe,52.3333,124.7333,-21.43,91,30,1.37,CN,1675646376
400,moyeuvre-grande,49.2517,6.0475,5.7,81,73,0.45,FR,1675646377
401,marabba,12.35,32.1833,22.87,18,16,4.64,SD,1675646377
402,coruripe,-10.1256,-36.1756,25.92,82,9,4.75,BR,1675646378
403,numan,9.4667,12.0333,24.75,21,100,0.28,NG,1675646378
404,alugan,12.2188,125.4808,26.65,86,95,5.58,PH,1675646378
405,coahuayana,18.7333,-103.6833,23.24,75,0,1.67,MX,1675646074
406,verkhovazhye,60.7472,42.0465,-20.32,100,100,1.42,RU,1675646379
407,along,28.1667,94.7667,10.93,66,6,0.63,IN,1675646380
408,chitrakonda,18.1167,82.0833,14.8,65,8,1.19,IN,1675646380
409,chimoio,-19.1164,33.4833,17.93,83,0,1.07,MZ,1675646380
410,salalah,17.0151,54.0924,20.75,64,100,1.29,OM,1675645951
411,planaltina,-15.4528,-47.6142,19.13,89,100,0.23,BR,1675646381
412,vanimo,-2.6741,141.3028,26.16,86,100,0.54,PG,1675646307
413,kamenka,51.3223,42.7678,-12.79,97,89,2.11,RU,1675646381
414,sisimiut,66.9395,-53.6735,-18.39,93,100,2.53,GL,1675646193
415,tromso,69.6496,18.957,2.01,87,100,7.2,NO,1675646295
416,zyryanka,65.75,150.85,-32.52,98,100,0.65,RU,1675646077
417,akom,2.6678,12.7109,20.79,87,45,2.03,CM,1675646382
418,ahuimanu,21.4447,-157.8378,27.84,75,40,6.69,US,1675646382
419,iowa city,41.6611,-91.5302,0.16,83,0,0.89,US,1675646383
420,belawan,3.7755,98.6832,24.16,89,100,1.87,ID,1675646383
421,koumac,-20.5667,164.2833,32.34,60,100,0.74,NC,1675646384
422,grindavik,63.8424,-22.4338,3.26,56,40,13.38,IS,1675646211
423,iqaluit,63.7506,-68.5145,-27.95,68,100,4.02,CA,1675645960
424,biryusinsk,55.9634,97.8235,-25.39,100,100,1.5,RU,1675646385
425,toltestava,47.6261,17.7338,-5.97,73,0,2.06,HU,1675646385
426,uvira,-3.4067,29.1458,21.34,81,98,0.97,CD,1675646386
427,bhan,26.5583,67.7214,17.9,48,0,2.01,PK,1675646386
428,honiara,-9.4333,159.95,25.07,94,100,3.45,SB,1675646387
429,say,13.1007,2.3689,26.31,14,100,3.95,NE,1675646387
430,usinsk,65.9939,57.5281,-18.91,98,93,2.81,RU,1675646387
431,sitka,57.0531,-135.33,5.94,61,100,10.29,US,1675646238
432,belmonte,-15.8631,-38.8828,26.23,79,0,4.36,BR,1675646388
433,beidao,34.5686,105.8933,4.39,60,76,0.66,CN,1675646388
434,ugoofaaru,5.6667,73.0,26.65,76,100,1.11,MV,1675645953
435,novouzensk,50.4592,48.1431,-12.61,95,88,2.49,RU,1675646388
436,lagoa,39.05,-27.9833,15.01,84,100,4.44,PT,1675645984
437,buloh kasap,2.5536,102.764,22.59,99,100,1.29,MY,1675646389
438,vila franca do campo,37.7167,-25.4333,15.23,81,86,3.76,PT,1675646390
439,kushima,31.4583,131.2333,12.04,83,100,3.09,JP,1675646390
440,beyneu,45.3167,55.2,-0.87,82,23,2.91,KZ,1675646391
441,lundazi,-12.2929,33.1782,16.97,95,100,0.95,ZM,1675646391
442,tall kayf,37.0833,41.0667,7.19,93,100,5.76,TR,1675646392
443,adeje,28.1227,-16.726,14.49,51,20,3.6,ES,1675646392
444,baykit,61.67,96.37,-18.02,100,95,1.34,RU,1675646392
445,salinopolis,-0.6136,-47.3561,25.27,89,100,4.57,BR,1675646381
446,cabedelo,-6.9811,-34.8339,27.37,79,18,4.51,BR,1675646385
447,sao filipe,14.8961,-24.4956,20.86,62,24,6.9,CV,1675646010
448,chipinge,-20.1883,32.6236,16.4,74,0,0.81,ZW,1675646393
449,camana,-16.6228,-72.7111,25.0,76,100,1.12,PE,1675646394
450,lima,-12.0432,-77.0282,25.5,75,0,5.66,PE,1675646147
451,adamas,36.7333,24.4333,7.19,64,100,19.12,GR,1675646394
452,tucuman,-26.8241,-65.2226,23.21,65,48,1.69,AR,1675646089
453,quatre cocos,-20.2078,57.7625,26.16,83,100,4.34,MU,1675646297
454,odweyne,9.4092,45.064,16.64,25,21,1.91,SO,1675646395
455,sinjar,36.3209,41.8754,8.13,75,100,4.69,IQ,1675646395
456,coihaique,-45.5752,-72.0662,14.34,67,1,3.43,CL,1675646396
457,chapais,49.7834,-74.8492,-18.12,98,100,1.54,CA,1675646202
458,le mans,48.0,0.2,2.96,87,0,3.6,FR,1675646397
459,flinders,-34.5833,150.8552,28.99,66,0,2.68,AU,1675646254
460,altay,47.8667,88.1167,-7.89,69,100,2.57,CN,1675645961
461,arrecife,28.963,-13.5477,13.99,82,0,4.12,ES,1675646206
462,trzebnica,51.3108,17.0633,-3.71,89,100,1.34,PL,1675646397
463,cururupu,-1.8283,-44.8683,23.69,96,99,1.41,BR,1675646398
464,karratha,-20.7377,116.8463,34.22,41,2,0.6,AU,1675646398
465,naze,28.3667,129.4833,17.51,88,100,5.21,JP,1675646396
466,beloha,-25.1667,45.05,21.59,92,100,4.8,MG,1675646064
467,rafai,4.95,23.9167,21.14,24,13,1.28,CF,1675646399
468,vostok,46.4856,135.8833,-15.24,86,56,1.67,RU,1675646373
469,laguna,38.421,-121.4238,13.03,65,0,4.12,US,1675646117
470,dracena,-21.4843,-51.535,22.59,87,100,1.7,BR,1675646399
471,klaksvik,62.2266,-6.589,9.51,90,100,14.85,FO,1675645961
472,waterloo,43.4668,-80.5164,2.23,98,100,4.53,CA,1675646102
473,hammerfest,70.6634,23.6821,1.25,86,75,6.17,NO,1675646375
474,aripuana,-9.1667,-60.6333,22.87,97,100,0.79,BR,1675646400
475,lahat,-3.8,103.5333,24.65,66,86,0.41,ID,1675646401
476,gaogou,34.0175,119.1886,6.45,76,100,2.65,CN,1675646401
477,novyy nekouz,57.9029,38.07,-20.27,100,100,1.78,RU,1675646402
478,matara,5.9485,80.5353,23.93,92,100,2.01,LK,1675646419
479,togur,58.3631,82.8265,-21.41,100,100,0.84,RU,1675646420
480,la rioja,42.25,-2.5,0.88,90,100,2.7,ES,1675646422
481,fairbanks,64.8378,-147.7164,-13.84,81,0,2.57,US,1675646102
482,pangnirtung,66.1451,-65.7125,-37.69,95,95,2.1,CA,1675646392
483,riverton,40.5219,-111.9391,1.74,86,0,4.92,US,1675646258
484,sorkjosen,69.8,20.9333,3.0,70,75,4.12,NO,1675646425
485,okhotsk,59.3833,143.3,-24.41,77,100,5.37,RU,1675646131
486,loukhi,66.0764,33.0381,-12.86,96,100,1.37,RU,1675646426
487,havoysund,70.9963,24.6622,4.13,69,11,10.48,NO,1675646188
488,kutum,14.2,24.6667,17.53,14,98,2.53,SD,1675646427
489,beringovskiy,63.05,179.3167,-27.36,92,93,5.16,RU,1675646311
490,la spezia,44.1105,9.8434,7.34,49,52,1.34,IT,1675646430
491,cedar city,37.6775,-113.0619,-1.46,93,100,4.63,US,1675646430
492,baruun-urt,46.6806,113.2792,-19.6,91,16,2.09,MN,1675646431
493,kuldiga,56.974,21.9572,1.83,98,100,3.13,LV,1675646184
494,ternate,0.8,127.4,25.79,83,100,3.17,ID,1675646208
495,svetlogorsk,52.6333,29.7333,-6.38,94,97,3.04,BY,1675646431
496,senador jose porfirio,-2.5908,-51.9542,23.3,95,50,1.53,BR,1675646432
497,turka,49.1541,23.0297,-7.34,96,100,2.39,UA,1675646433
498,boyolangu,-8.1181,111.8935,26.73,73,100,1.24,ID,1675646433
499,neuquen,-38.9516,-68.0591,31.94,18,0,6.17,AR,1675646434
500,mgachi,51.05,142.2667,-15.68,92,100,1.75,RU,1675646434
501,nikki,9.9401,3.2108,27.14,16,100,1.58,BJ,1675646314
502,mackay,-21.15,149.2,29.27,79,77,5.28,AU,1675646435
503,gogrial,8.5332,28.1004,23.91,17,6,2.64,SS,1675646435
504,nabire,-3.3667,135.4833,27.88,77,100,1.32,ID,1675646323
505,aracaju,-10.9111,-37.0717,26.97,83,40,5.14,BR,1675646173
506,hambantota,6.1241,81.1185,23.95,85,100,5.77,LK,1675646233
507,namatanai,-3.6667,152.4333,29.41,65,45,2.15,PG,1675646393
508,oxapampa,-10.5775,-75.4017,15.07,98,100,0.42,PE,1675646436
509,maniitsoq,65.4167,-52.9,-14.5,83,100,6.23,GL,1675646268
510,linares,-35.85,-71.6,21.36,51,0,0.69,CL,1675646306
511,nelson bay,-32.7167,152.15,27.22,66,19,4.95,AU,1675646401
512,naryan-mar,67.6713,53.087,-18.84,99,36,3.51,RU,1675646437
513,ust-tsilma,65.441,52.1498,-25.53,100,100,1.19,RU,1675646224
514,luena,-11.7833,19.9167,16.44,94,100,3.02,AO,1675646437
515,west bay,19.3667,-81.4167,26.15,83,20,1.54,KY,1675646437
516,sao jose da coroa grande,-8.8978,-35.1478,25.87,84,29,2.64,BR,1675646438
517,mayya,61.7333,130.2811,-42.38,98,100,1.2,RU,1675646439
518,tukrah,32.5341,20.5791,10.56,61,100,11.0,LY,1675646439
519,tottori,35.5,134.2333,7.04,57,75,3.6,JP,1675646410
520,bartica,6.4,-58.6167,25.18,99,100,0.95,GY,1675646440
521,paita,-5.0892,-81.1144,23.77,83,17,3.92,PE,1675646219
522,ambilobe,-13.2,49.05,23.06,93,100,1.33,MG,1675646440
523,bam,29.106,58.357,9.54,40,0,0.91,IR,1675646440
524,dauphin,51.1494,-100.0502,-8.92,93,0,2.06,CA,1675646372
525,khandbari,27.3747,87.2039,10.68,66,7,1.27,NP,1675646441
526,wahiawa,21.5028,-158.0236,26.18,69,75,6.17,US,1675646441
527,kudahuvadhoo,2.6708,72.8944,26.54,78,100,1.97,MV,1675646441
528,tiarei,-17.5333,-149.3333,29.01,75,100,5.78,PF,1675646442
529,quincy,42.2529,-71.0023,5.53,72,100,4.63,US,1675646442
530,ola,59.5833,151.2833,-21.67,77,99,3.84,RU,1675646443
531,udala,43.0778,-2.5125,6.36,78,100,2.02,ES,1675646443
532,taoudenni,22.6783,-3.9836,15.81,24,100,4.47,ML,1675646056
533,grand-lahou,5.1367,-5.0242,26.52,87,84,4.28,CI,1675646444
534,alofi,-19.0595,-169.9187,23.94,94,100,8.75,NU,1675646196
535,aanekoski,62.6946,25.818,-2.86,100,89,2.94,FI,1675646444
536,dombarovskiy,50.7587,59.5386,-24.14,100,97,2.26,RU,1675646444
537,ferkessedougou,9.6,-5.2,25.66,19,4,1.33,CI,1675646445
538,nishihara,26.1842,127.7558,19.6,94,100,2.57,JP,1675646433
539,artyom,40.4723,50.333,4.08,88,100,4.69,AZ,1675646445
540,new port richey,28.2442,-82.7193,21.74,83,0,4.1,US,1675646446
541,port macquarie,-31.4333,152.9167,28.27,56,3,4.29,AU,1675646446
542,olinda,-8.0089,-34.8553,27.85,74,20,1.54,BR,1675646447
543,khatanga,71.9667,102.5,-36.84,100,48,2.94,RU,1675645961
544,pharr,26.1948,-98.1836,23.38,66,0,6.17,US,1675646219
545,srinagar,34.0833,74.8167,1.41,98,100,0.46,IN,1675646447
546,alma,48.5501,-71.6491,-11.06,97,100,1.27,CA,1675646050
547,ayan,56.45,138.1667,-21.21,74,67,2.96,RU,1675646272
548,flin flon,54.7682,-101.865,-4.71,98,100,3.74,CA,1675646448
549,boke,10.9409,-14.2967,21.23,77,90,0.67,GN,1675646449
550,rawson,-43.3002,-65.1023,17.37,66,100,9.46,AR,1675646221
551,nogales,31.3086,-110.9422,18.76,11,0,3.6,MX,1675646221
552,astana,51.1801,71.446,-18.03,85,40,4.0,KZ,1675646429
553,bonthe,7.5264,-12.505,24.39,86,99,1.97,SL,1675646377
554,vredendal,-31.6683,18.5012,17.45,91,43,1.09,ZA,1675646450
555,broome,42.2506,-75.833,5.37,62,100,4.63,US,1675646266
556,saint-francois,46.4154,3.9054,4.82,75,100,4.63,FR,1675646028
557,alice,27.7523,-98.0697,20.09,68,0,6.69,US,1675646451
558,goicea,43.9167,23.6167,-7.27,88,10,2.33,RO,1675646452
559,shaoyang,27.2315,111.4525,8.0,89,100,0.7,CN,1675646453
560,seoul,37.5683,126.9778,2.76,87,20,0.51,KR,1675646352
561,balakhta,55.38,91.6,-28.3,100,100,0.7,RU,1675646453
562,santa barbara,34.7333,-120.0343,12.05,72,0,7.2,US,1675646344
563,tudela,42.0617,-1.6045,7.5,67,87,10.16,ES,1675646454
564,botwood,49.1499,-55.3482,-6.17,86,98,4.84,CA,1675646455
565,jasper,37.2001,-94.3502,11.6,49,0,0.0,US,1675646455
566,sur,22.5667,59.5289,21.26,69,12,2.94,OM,1675646269
567,gongzhuling,43.5008,124.8198,-10.7,84,14,1.18,CN,1675646456
568,louis trichardt,-23.0439,29.9032,17.03,79,0,2.2,ZA,1675646457
569,kirakira,-10.4544,161.9205,25.99,92,100,9.51,SB,1675646446
570,bilibino,68.0546,166.4372,-35.58,100,100,0.54,RU,1675646376
571,tarko-sale,64.9225,77.785,-25.97,100,100,0.75,RU,1675646457
572,sao gabriel da cachoeira,-0.1303,-67.0892,22.63,99,100,0.46,BR,1675646457
573,xingcheng,40.6167,120.7167,-2.5,47,92,5.03,CN,1675646458
574,merke,42.8728,73.1786,-0.76,77,100,1.91,KZ,1675646459
575,dandong,40.1292,124.3947,-0.57,70,94,1.84,CN,1675646396
576,deputatskiy,69.3,139.9,-38.07,99,98,2.22,RU,1675646433
577,krasnovishersk,60.4078,57.082,-20.82,99,83,1.56,RU,1675646253
578,velesin,48.8295,14.4625,-7.62,92,67,1.23,CZ,1675646459
579,kaitangata,-46.2817,169.8464,18.62,60,59,6.94,NZ,1675646198
580,moberly,39.4184,-92.4382,8.01,49,0,0.0,US,1675646460
581,eyl,7.9803,49.8164,22.65,81,95,5.8,SO,1675646252
